student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
13334,23,other,b.tech,0.14,67.6,yes,4.1,average,self-study,high,easy,26.6
19223,18,female,b.tech,6.78,66.2,no,7.0,poor,self-study,low,easy,63.4
18079,19,female,b.com,6.23,93.3,yes,4.1,average,self-study,low,moderate,70.0
10107,23,female,ba,4.07,74.7,yes,9.2,good,mixed,high,hard,72.3
3553,24,other,bca,6.32,52.5,yes,7.5,poor,self-study,high,easy,59.0
6454,22,female,b.sc,2.97,54.0,yes,6.8,average,online videos,low,easy,44.1
9502,18,male,b.sc,3.06,95.5,yes,8.6,poor,self-study,medium,easy,59.3
5817,20,male,bba,3.51,75.8,no,4.1,poor,self-study,low,moderate,60.8
8335,24,female,diploma,7.91,69.9,yes,7.4,average,group study,low,easy,65.8
2683,20,male,ba,1.91,70.3,yes,4.3,poor,group study,high,moderate,43.6
12324,21,male,ba,4.61,72.4,yes,6.6,average,group study,medium,easy,72.8
18423,23,male,bba,7.84,82.7,yes,9.4,good,mixed,high,easy,97.6
4812,18,other,bca,5.12,96.5,yes,9.6,poor,online videos,high,easy,82.4
2813,18,female,bca,1.74,64.5,yes,8.1,good,self-study,low,moderate,38.7
11532,20,male,b.sc,5.39,94.9,yes,8.0,good,group study,medium,easy,72.0
5700,20,female,ba,4.36,65.0,yes,7.6,poor,mixed,high,easy,62.9
1110,17,other,b.sc,0.51,59.7,yes,5.3,poor,self-study,low,moderate,19.599
13338,18,female,b.tech,0.73,79.0,yes,4.9,poor,coaching,low,moderate,35.0
15412,21,female,ba,3.96,73.4,yes,7.7,average,mixed,low,easy,64.0
17290,19,female,b.sc,0.71,71.0,yes,5.3,average,group study,medium,hard,28.3
770,20,other,ba,1.56,90.1,yes,5.3,good,group study,high,moderate,40.4
15863,17,female,bba,6.23,52.0,no,7.0,good,mixed,medium,moderate,76.3
11507,19,male,b.com,5.35,93.0,no,9.9,poor,mixed,high,moderate,79.8
17981,18,other,b.tech,5.02,67.6,yes,6.9,average,coaching,low,easy,78.5
11338,22,male,bca,2.07,54.4,yes,4.7,good,coaching,medium,moderate,54.9
2453,17,male,b.com,0.12,86.0,yes,4.2,average,online videos,low,moderate,26.5
7041,21,female,b.sc,1.18,93.8,yes,6.8,good,online videos,low,moderate,43.6
7130,24,other,diploma,2.38,82.1,yes,7.7,average,coaching,medium,hard,65.0
8648,17,female,b.sc,3.25,53.2,yes,9.1,poor,online videos,high,moderate,57.8
17840,22,female,ba,3.98,48.0,yes,6.6,good,group study,low,moderate,68.3
4188,18,female,b.com,1.65,43.1,yes,8.1,poor,online videos,medium,hard,37.2
2855,22,other,b.sc,2.37,48.9,yes,8.1,poor,coaching,low,easy,55.5
3407,19,other,ba,7.09,42.9,yes,4.1,good,group study,high,easy,74.3
16924,22,female,b.sc,2.91,62.5,no,5.8,poor,group study,low,easy,28.5
19363,19,other,bca,5.32,75.1,no,9.7,good,mixed,low,easy,77.1
10696,22,female,diploma,5.56,41.4,yes,7.2,good,online videos,high,easy,52.1
17189,18,female,b.tech,7.19,53.3,yes,9.3,average,coaching,high,moderate,100.0
19159,21,other,bca,0.08,96.6,no,6.0,average,online videos,low,easy,53.0
5214,21,female,b.sc,0.48,78.7,no,9.1,poor,online videos,low,easy,49.1
8986,24,other,ba,4.12,66.1,yes,8.9,good,coaching,high,easy,78.7
146,23,male,b.com,7.13,92.1,yes,7.2,poor,mixed,low,hard,66.9
9453,22,other,bca,7.32,58.2,yes,5.8,poor,online videos,high,moderate,69.3
30,20,other,b.tech,6.94,67.8,yes,4.6,good,group study,medium,moderate,49.2
16979,17,male,bca,0.99,85.8,yes,9.0,average,self-study,high,hard,45.7
8869,22,female,bca,4.39,66.7,yes,7.8,average,self-study,low,moderate,52.6
12094,20,female,b.tech,6.73,96.9,yes,8.8,average,group study,high,moderate,90.6
16827,22,male,b.sc,5.65,75.3,yes,8.8,average,coaching,low,moderate,83.9
5380,21,female,bca,0.17,82.5,yes,9.6,average,mixed,low,moderate,48.9
6582,19,other,b.com,3.08,98.4,yes,6.4,poor,group study,medium,hard,65.9
19771,21,female,ba,4.84,43.5,yes,6.4,average,group study,high,moderate,39.0
17040,17,male,b.sc,1.33,46.4,no,6.2,average,self-study,low,hard,30.5
9906,18,female,b.com,1.94,99.4,yes,7.1,average,coaching,high,moderate,63.6
12375,18,female,b.com,5.71,58.4,yes,5.7,poor,coaching,low,moderate,66.7
10532,17,male,bca,1.86,66.1,yes,7.9,good,mixed,high,moderate,61.3
18458,23,other,bca,3.08,72.6,no,4.1,poor,group study,medium,hard,43.8
19604,21,female,b.sc,7.55,46.5,yes,5.7,good,mixed,medium,moderate,58.2
10586,23,other,b.com,6.06,46.7,yes,8.7,good,group study,medium,hard,86.3
1658,23,female,b.com,6.67,71.9,yes,4.2,poor,online videos,low,easy,91.5
11131,23,other,b.tech,3.35,92.4,no,9.2,poor,self-study,medium,easy,57.4
4632,19,female,b.sc,1.8,74.4,yes,6.7,poor,mixed,medium,easy,42.8
9306,18,female,b.tech,3.48,93.2,yes,9.7,average,coaching,low,hard,90.5
7388,21,male,b.tech,3.63,84.3,yes,5.2,good,mixed,high,moderate,48.6
9275,17,female,bca,4.76,48.7,yes,9.4,poor,coaching,low,easy,68.4
14593,22,male,bba,4.94,86.0,yes,8.8,poor,online videos,low,moderate,60.1
16758,20,other,b.com,4.56,72.7,yes,5.1,good,group study,high,easy,66.2
1462,19,female,bca,0.78,95.0,yes,9.4,good,online videos,low,easy,68.1
4257,19,other,ba,1.23,80.3,yes,5.9,average,group study,medium,moderate,43.3
10828,18,other,bca,7.56,66.3,yes,9.5,poor,self-study,high,moderate,78.7
14520,17,other,diploma,6.23,73.3,no,5.7,average,self-study,medium,moderate,77.7
16621,23,other,b.tech,4.61,45.6,yes,8.2,average,coaching,low,easy,75.0
748,19,male,ba,7.36,96.1,no,8.7,good,coaching,low,easy,100.0
6629,20,female,b.tech,6.68,86.0,no,8.8,good,group study,high,easy,95.8
11387,21,male,b.tech,7.78,64.3,yes,7.7,poor,self-study,medium,moderate,81.3
11266,20,male,b.com,5.73,58.2,yes,7.4,poor,online videos,medium,moderate,67.8
13302,22,male,b.com,6.12,57.0,yes,6.5,poor,self-study,medium,easy,59.3
11434,23,male,b.com,3.1,80.8,yes,9.1,poor,mixed,low,easy,51.9
3285,20,male,b.com,6.7,71.7,no,9.2,poor,coaching,high,moderate,81.7
10418,17,male,diploma,3.64,95.6,no,9.4,poor,coaching,high,easy,63.6
12211,24,female,ba,4.9,93.7,no,9.9,average,coaching,high,moderate,95.4
501,17,male,bca,4.15,46.4,yes,4.5,good,online videos,low,moderate,46.7
13597,17,male,b.com,7.02,59.7,yes,5.8,good,group study,low,moderate,69.1
5472,20,other,bba,4.81,83.3,yes,6.5,average,mixed,low,moderate,71.2
9573,18,female,b.tech,1.87,82.7,yes,8.4,average,self-study,high,moderate,53.1
17672,17,other,b.com,4.12,66.4,yes,5.3,good,self-study,medium,moderate,54.7
6216,22,female,b.tech,0.99,44.9,yes,9.2,poor,self-study,high,moderate,53.9
19932,21,female,bba,3.39,67.6,no,9.9,poor,group study,high,easy,62.7
1629,20,female,b.tech,0.47,70.8,yes,4.4,good,online videos,low,easy,33.2
1181,21,female,b.tech,4.45,72.4,yes,9.3,average,self-study,medium,moderate,69.1
4369,24,female,b.tech,5.64,47.5,yes,8.8,poor,self-study,high,moderate,39.5
6488,19,male,bca,5.25,77.7,yes,6.4,poor,mixed,low,moderate,48.0
15795,18,male,ba,5.27,99.1,no,8.7,good,mixed,high,moderate,88.9
2762,20,female,bca,3.14,53.1,yes,4.1,average,online videos,medium,moderate,36.3
7319,21,female,b.sc,4.73,99.2,yes,7.1,poor,self-study,high,easy,72.4
13191,23,female,b.sc,1.31,98.7,yes,4.6,good,coaching,high,moderate,58.2
9609,20,other,b.sc,2.8,57.2,yes,7.7,poor,online videos,low,moderate,38.1
3921,24,male,diploma,0.49,60.3,yes,6.1,good,online videos,low,easy,45.8
14622,20,other,ba,1.13,70.0,yes,7.1,good,group study,medium,hard,40.9
5640,24,female,ba,0.08,66.2,yes,5.1,poor,mixed,low,moderate,19.599
1277,22,other,bca,4.77,94.9,yes,5.6,poor,mixed,high,easy,84.3
9207,19,male,b.com,1.58,43.6,yes,4.5,good,group study,low,moderate,39.9
16137,23,other,b.com,2.56,61.5,yes,7.5,average,online videos,medium,hard,54.8
6571,23,female,b.sc,6.77,74.6,yes,5.4,good,online videos,low,hard,85.0
15634,21,female,ba,1.5,53.4,yes,4.2,good,online videos,low,easy,25.0
12639,22,male,bca,3.93,77.9,yes,7.1,average,coaching,medium,moderate,86.9
17663,22,female,b.sc,6.07,45.7,yes,5.1,good,mixed,medium,moderate,71.8
17358,23,other,bba,2.58,77.8,yes,6.5,average,self-study,high,hard,73.5
16850,19,other,ba,0.92,91.9,yes,8.5,poor,self-study,medium,easy,37.3
11493,17,female,bca,7.63,79.9,yes,6.2,poor,online videos,low,hard,70.4
9097,18,male,b.com,3.13,64.7,yes,6.1,good,mixed,low,easy,38.3
671,24,female,b.tech,7.11,95.7,yes,4.8,good,coaching,medium,moderate,95.3
7880,17,other,b.com,1.9,43.8,no,9.9,average,self-study,low,moderate,40.9
14478,20,male,ba,5.96,57.2,yes,5.4,poor,online videos,medium,hard,64.1
1536,17,female,b.tech,2.09,94.8,yes,7.4,average,online videos,medium,easy,52.1
14320,18,female,ba,2.05,58.3,no,5.3,good,coaching,medium,moderate,62.9
13515,19,male,b.com,2.09,43.7,no,5.3,poor,coaching,medium,moderate,50.9
11961,24,female,diploma,5.71,49.5,yes,6.2,good,self-study,low,easy,61.2
16327,19,female,ba,1.12,41.2,yes,5.9,poor,self-study,low,moderate,30.4
10592,21,male,ba,6.08,74.0,yes,9.8,good,mixed,medium,hard,77.7
14800,23,male,diploma,6.26,46.9,no,6.1,average,mixed,low,moderate,45.2
12075,18,male,bca,3.76,81.6,yes,6.0,good,self-study,low,moderate,62.3
408,18,female,diploma,6.74,80.3,yes,8.9,average,coaching,high,moderate,78.1
4467,23,other,b.tech,1.43,70.4,yes,8.5,average,coaching,low,easy,38.5
5607,20,female,diploma,2.98,74.8,yes,9.7,average,online videos,low,hard,51.4
12396,18,male,b.sc,2.6,47.7,yes,7.8,average,mixed,low,moderate,51.0
18207,19,male,b.com,4.45,88.7,no,4.8,poor,group study,medium,moderate,61.5
5892,20,female,b.com,5.88,87.0,yes,9.9,average,online videos,low,moderate,72.6
5593,21,other,ba,3.61,64.1,yes,6.1,poor,self-study,high,moderate,37.2
5585,20,male,diploma,2.57,75.5,yes,8.0,poor,online videos,low,moderate,44.9
1601,19,male,b.sc,2.4,76.6,yes,9.1,average,coaching,medium,moderate,70.1
14695,22,female,ba,5.03,74.7,yes,5.4,average,self-study,high,easy,72.6
6423,18,other,b.tech,0.85,55.7,yes,4.7,good,mixed,high,moderate,37.0
4807,20,male,diploma,6.26,68.6,yes,7.9,good,online videos,low,moderate,77.6
1149,22,female,bca,3.45,98.6,no,8.8,poor,coaching,low,moderate,71.8
14213,24,other,b.tech,5.71,96.5,yes,8.7,good,group study,medium,moderate,100.0
14835,17,male,b.com,3.53,92.1,yes,9.5,average,group study,medium,moderate,90.0
2914,18,male,bca,7.91,85.7,yes,5.8,good,mixed,high,moderate,90.8
6830,19,male,bca,3.29,61.4,yes,8.4,average,online videos,high,easy,53.5
11760,19,other,bca,3.87,44.8,yes,5.0,good,online videos,low,easy,36.8
19841,20,other,b.sc,3.12,88.4,yes,8.0,poor,mixed,high,easy,55.4
12890,18,male,b.com,1.99,93.5,yes,5.1,average,group study,low,hard,50.0
15659,21,male,b.tech,1.92,98.8,yes,9.7,good,coaching,medium,moderate,88.2
10400,21,female,b.tech,5.71,56.1,yes,7.2,good,self-study,high,easy,79.9
11362,23,female,b.com,3.95,63.5,yes,6.1,poor,online videos,low,hard,45.7
19634,17,male,bca,4.02,58.6,no,9.0,average,self-study,medium,moderate,56.3
15507,21,male,b.com,5.74,95.7,yes,8.5,average,group study,high,easy,88.3
9535,17,other,b.sc,6.94,60.7,yes,9.4,average,mixed,low,moderate,81.3
15316,23,female,b.sc,6.74,81.6,yes,5.2,poor,coaching,low,hard,91.3
337,24,other,bba,6.85,68.9,yes,5.0,average,mixed,high,moderate,65.4
7115,21,male,bba,6.53,41.3,yes,7.7,average,self-study,low,easy,65.5
7162,23,female,b.tech,1.21,57.6,yes,7.2,average,self-study,low,moderate,42.0
6925,19,female,diploma,4.29,94.9,yes,8.6,poor,self-study,medium,moderate,68.0
19230,17,male,bca,7.65,62.8,yes,8.6,poor,group study,high,hard,84.1
11651,20,female,bba,2.79,78.1,yes,4.5,average,group study,medium,easy,79.8
8608,19,male,b.tech,0.51,64.7,yes,5.2,good,online videos,high,moderate,49.6
16959,23,male,b.sc,0.28,76.2,yes,6.1,poor,self-study,high,moderate,41.7
17264,21,other,bba,3.76,98.0,yes,7.5,poor,group study,high,moderate,61.6
5586,22,female,b.tech,7.61,92.6,yes,9.8,poor,online videos,high,easy,100.0
3014,22,female,b.com,3.21,78.9,yes,8.5,good,self-study,medium,moderate,61.2
4034,19,other,b.tech,0.42,65.7,yes,8.9,average,coaching,medium,easy,45.1
7357,19,male,b.com,2.36,91.6,yes,7.6,poor,group study,medium,moderate,50.5
18477,17,other,b.tech,5.3,81.1,yes,6.1,average,mixed,medium,easy,84.5
8525,20,female,b.com,7.28,91.0,yes,5.1,average,coaching,medium,hard,100.0
14948,20,female,b.sc,4.09,75.5,yes,7.4,poor,mixed,low,moderate,51.6
8010,21,male,b.com,3.28,52.1,no,8.1,average,mixed,medium,easy,56.1
2264,21,male,ba,5.33,80.6,yes,7.3,average,coaching,low,easy,72.6
5090,21,female,b.com,6.54,42.1,no,5.0,poor,mixed,medium,easy,66.7
10692,17,other,b.tech,7.9,78.8,yes,5.4,average,online videos,low,hard,84.8
3073,18,female,b.sc,5.01,69.4,yes,4.8,poor,group study,medium,moderate,66.1
11725,19,male,b.com,2.69,43.8,no,9.7,average,coaching,low,easy,65.2
9633,18,female,ba,6.68,86.7,yes,5.9,poor,online videos,medium,moderate,70.1
1775,23,other,ba,1.96,84.1,yes,6.9,average,group study,medium,moderate,60.4
12145,20,male,ba,7.64,62.8,yes,7.3,good,group study,medium,easy,72.0
303,17,other,b.sc,4.45,63.2,yes,4.1,good,coaching,medium,hard,74.2
3720,19,female,diploma,2.78,66.3,yes,5.9,average,online videos,medium,hard,52.7
18426,18,other,b.com,0.32,78.4,yes,6.9,average,group study,medium,moderate,71.6
17398,18,female,b.tech,3.27,58.5,yes,9.9,average,coaching,high,moderate,51.1
14260,19,male,b.sc,1.39,60.0,no,9.4,average,group study,low,easy,43.6
13354,20,other,b.tech,4.61,86.9,yes,6.0,average,mixed,high,easy,75.6
12655,22,female,diploma,2.58,98.8,yes,7.2,poor,online videos,low,easy,55.8
13676,22,female,diploma,2.41,75.8,yes,6.1,good,group study,high,moderate,79.0
502,22,other,ba,1.65,83.3,yes,9.9,poor,coaching,high,moderate,66.7
4613,23,other,ba,5.97,84.6,yes,5.0,poor,self-study,high,easy,70.3
8275,17,female,b.sc,7.64,92.2,yes,4.5,good,group study,low,moderate,94.5
12264,22,other,diploma,6.06,56.1,no,6.4,average,online videos,medium,moderate,63.2
1846,21,other,bba,1.34,92.2,no,4.2,average,mixed,high,moderate,74.9
10445,23,other,bba,6.88,91.1,yes,5.0,average,coaching,medium,moderate,83.4
14910,24,male,bca,7.17,92.4,yes,6.4,good,group study,low,easy,76.4
19243,22,female,bca,2.29,71.1,no,9.2,poor,online videos,medium,moderate,19.599
10462,23,female,diploma,4.27,86.7,no,8.9,poor,self-study,high,hard,61.2
14326,21,female,b.tech,3.66,82.8,yes,8.5,poor,coaching,high,moderate,45.9
15490,23,female,bca,7.0,47.0,yes,6.2,poor,online videos,high,easy,68.9
14237,24,other,bba,3.5,83.1,yes,8.0,good,self-study,low,moderate,51.7
8880,19,other,b.tech,0.11,58.4,yes,5.4,good,coaching,high,easy,50.8
15539,24,other,ba,6.33,78.2,yes,6.4,poor,group study,low,easy,72.9
290,20,female,b.tech,0.13,82.7,yes,6.1,poor,online videos,high,hard,22.1
13985,23,other,diploma,1.08,95.1,no,8.8,poor,group study,low,moderate,32.4
4012,24,male,bba,3.49,83.0,yes,9.0,good,coaching,low,moderate,79.3
6922,20,male,b.com,6.81,86.7,yes,7.0,poor,mixed,high,easy,88.4
4182,19,female,bba,1.74,98.6,yes,8.7,good,mixed,medium,hard,65.9
18065,20,other,b.sc,4.77,71.0,yes,5.6,poor,online videos,low,moderate,67.2
15273,22,female,ba,7.64,83.3,yes,5.0,average,group study,high,hard,95.7
17824,21,female,b.tech,3.6,98.4,yes,9.4,good,coaching,high,moderate,93.6
6687,18,other,b.com,2.06,90.2,yes,5.6,average,self-study,high,moderate,42.5
19367,24,male,bba,5.9,65.2,yes,5.2,poor,group study,medium,easy,58.7
2301,19,female,bba,0.2,81.1,yes,4.3,average,self-study,medium,easy,49.8
19981,19,female,bca,0.18,52.6,yes,8.6,average,group study,high,moderate,40.1
17867,21,other,b.sc,4.52,49.9,yes,9.4,good,online videos,medium,moderate,66.7
19829,24,female,b.sc,4.5,91.0,yes,5.3,average,mixed,low,moderate,80.5
11223,20,female,bca,4.74,49.8,no,4.3,poor,group study,medium,moderate,49.3
17537,17,other,b.sc,6.26,84.4,yes,7.0,good,online videos,medium,moderate,77.8
2550,18,male,b.com,7.36,59.2,yes,7.5,good,self-study,high,moderate,83.5
15192,24,female,b.sc,1.38,46.7,yes,9.6,poor,coaching,high,moderate,32.5
7540,22,female,diploma,2.6,66.0,yes,4.6,average,self-study,low,moderate,38.7
16836,23,other,b.sc,3.19,94.6,yes,7.7,poor,coaching,high,moderate,79.9
14416,17,male,b.com,5.14,83.5,yes,4.4,good,mixed,low,easy,57.6
5060,22,male,b.sc,1.02,83.8,yes,8.0,average,mixed,low,moderate,60.9
7360,17,male,b.sc,4.78,40.6,yes,8.7,average,self-study,high,easy,61.7
2822,23,male,diploma,2.26,87.4,no,7.2,good,online videos,medium,moderate,54.2
13378,21,female,b.com,4.41,72.3,yes,8.3,poor,coaching,low,moderate,73.0
9887,22,other,b.sc,1.3,83.6,no,6.1,poor,mixed,medium,moderate,44.6
5904,23,male,bca,4.98,68.3,yes,6.9,good,self-study,high,moderate,75.5
19011,23,male,b.tech,1.35,42.6,yes,8.9,poor,coaching,high,hard,58.5
8189,18,female,b.sc,0.13,84.9,yes,8.2,average,online videos,medium,easy,45.4
17341,17,other,bca,1.38,58.8,yes,4.1,poor,coaching,high,moderate,44.2
9370,24,female,ba,4.49,42.5,no,5.3,poor,mixed,medium,moderate,54.8
13785,24,male,bba,4.91,96.1,yes,8.9,poor,coaching,low,hard,66.7
13966,19,male,b.sc,6.9,53.7,yes,6.8,good,online videos,medium,moderate,82.6
15075,19,other,b.tech,0.08,50.7,yes,7.5,good,group study,low,hard,37.8
16231,22,male,b.tech,4.07,52.5,yes,9.4,poor,self-study,low,hard,47.3
11595,21,male,ba,2.96,54.7,yes,8.5,poor,self-study,high,moderate,61.3
2589,24,other,b.com,0.08,88.5,yes,8.4,good,coaching,high,moderate,63.9
182,18,other,bca,3.23,46.6,yes,8.5,good,self-study,medium,easy,57.8
10849,24,female,bca,1.54,83.2,yes,5.5,average,coaching,medium,moderate,36.4
6751,22,female,b.com,4.14,98.3,yes,7.3,average,coaching,medium,easy,90.8
4823,24,male,b.tech,5.08,65.8,no,4.1,poor,coaching,high,easy,69.2
13428,22,female,bca,6.31,75.9,yes,6.6,good,coaching,medium,easy,98.6
4148,23,male,bca,7.11,86.7,yes,5.9,good,online videos,low,easy,73.2
17584,23,other,bca,4.61,53.0,yes,4.3,average,coaching,medium,moderate,57.8
13591,18,other,bba,4.2,67.9,yes,9.4,good,coaching,low,moderate,70.8
7602,17,male,bba,1.44,83.9,yes,4.1,good,online videos,high,moderate,63.1
19735,19,male,b.tech,4.78,98.9,yes,4.2,good,coaching,high,hard,94.2
19499,21,other,ba,5.89,88.2,yes,9.9,average,coaching,high,easy,100.0
14198,18,other,diploma,4.57,81.7,yes,5.1,good,self-study,medium,moderate,53.4
19913,20,other,ba,7.91,85.4,yes,5.9,good,group study,high,moderate,100.0
15766,19,female,b.tech,4.4,52.1,no,7.3,good,self-study,high,moderate,43.0
15392,21,other,diploma,4.31,77.3,yes,6.3,average,mixed,low,moderate,61.5
5156,23,other,bca,5.63,75.1,yes,7.1,good,group study,low,hard,68.2
11636,18,female,bca,4.92,58.1,yes,8.8,poor,online videos,medium,easy,36.7
7738,21,male,b.sc,6.05,96.7,no,9.7,good,group study,low,moderate,76.7
6163,18,female,ba,7.07,71.1,no,9.4,average,coaching,low,moderate,96.4
8114,19,female,b.tech,7.24,94.6,yes,9.9,good,online videos,high,hard,100.0
5159,18,male,b.sc,5.2,72.5,yes,7.8,average,coaching,high,moderate,83.0
7122,22,male,b.com,4.86,76.3,yes,6.9,poor,coaching,medium,easy,80.7
7399,17,male,ba,6.48,85.0,yes,9.5,good,online videos,low,easy,89.7
12445,19,female,b.sc,7.66,75.2,yes,5.3,average,mixed,medium,moderate,77.6
1246,24,other,bba,7.91,78.7,yes,7.8,poor,mixed,medium,hard,78.2
2555,24,female,diploma,2.11,83.6,yes,7.1,poor,online videos,high,moderate,25.9
14075,23,male,b.com,3.94,96.9,yes,4.8,poor,mixed,low,hard,66.8
17241,17,male,b.sc,5.37,59.3,yes,5.1,poor,coaching,high,easy,80.4
9413,23,other,bca,0.59,41.5,yes,9.6,good,group study,high,hard,49.5
583,17,male,b.com,2.09,70.4,yes,8.4,good,mixed,high,moderate,62.5
18279,24,other,b.tech,1.98,52.0,no,6.2,poor,online videos,low,moderate,36.8
13984,19,male,ba,1.96,63.3,yes,8.4,good,group study,high,moderate,36.8
16000,24,male,b.sc,0.4,66.8,no,4.1,average,group study,high,easy,31.8
11829,22,male,bba,0.14,90.5,yes,6.5,good,coaching,high,easy,67.8
16297,18,male,bba,5.82,42.9,yes,5.7,good,self-study,medium,hard,55.9
6441,23,female,bba,5.02,71.4,yes,6.6,good,self-study,high,moderate,71.2
12276,18,male,b.sc,1.3,49.6,yes,4.4,good,self-study,high,moderate,33.8
5759,21,other,ba,4.11,89.8,yes,5.8,good,self-study,low,moderate,59.1
13344,19,other,ba,2.79,42.8,yes,6.9,poor,group study,low,hard,51.4
19317,22,male,bba,7.46,44.7,no,9.8,average,self-study,low,moderate,72.8
3462,24,other,ba,1.69,58.5,yes,9.8,average,group study,medium,moderate,35.0
16386,17,male,bba,1.9,41.6,no,8.5,good,group study,medium,hard,45.5
19820,23,female,bba,4.82,92.5,yes,7.6,poor,self-study,medium,moderate,77.9
14907,17,other,ba,6.92,40.6,yes,7.5,good,self-study,high,easy,86.4
12544,18,other,ba,3.05,90.9,yes,5.0,good,mixed,high,hard,73.4
19818,19,other,b.tech,5.32,89.2,yes,4.8,good,self-study,medium,moderate,67.5
8565,18,other,ba,2.22,65.2,yes,5.7,poor,coaching,medium,moderate,57.5
2239,20,other,bca,0.66,87.4,no,9.6,good,mixed,medium,moderate,50.7
19204,18,other,b.sc,6.18,86.7,yes,6.6,good,mixed,low,easy,100.0
2759,19,male,diploma,5.3,59.3,yes,5.9,average,group study,medium,hard,78.2
19103,18,male,diploma,3.44,49.9,yes,7.1,poor,mixed,medium,moderate,64.1
12486,17,other,bba,1.06,50.7,yes,7.4,poor,coaching,low,moderate,44.5
7170,24,female,b.tech,2.4,83.3,yes,9.4,poor,group study,high,moderate,80.4
10186,19,male,ba,1.09,98.3,yes,7.6,good,coaching,high,moderate,84.2
16870,23,other,b.tech,7.39,52.6,yes,6.9,good,online videos,high,easy,86.5
10818,18,female,bca,5.28,76.6,yes,8.4,good,self-study,high,moderate,88.4
2148,24,male,bca,2.13,72.5,yes,7.8,average,self-study,low,easy,37.3
10500,23,male,diploma,5.49,46.0,yes,9.0,good,online videos,medium,easy,65.0
14753,17,other,ba,0.21,81.5,yes,7.7,poor,online videos,high,easy,54.7
10638,20,female,diploma,2.17,96.7,yes,5.9,good,mixed,low,moderate,63.6
16164,21,female,bba,2.77,51.2,yes,7.0,poor,coaching,low,hard,44.4
19550,23,male,b.sc,1.96,69.3,yes,9.0,good,online videos,low,moderate,56.9
6296,22,male,bca,7.91,94.5,yes,4.2,poor,group study,high,moderate,100.0
9301,18,female,bca,7.32,44.3,yes,4.6,poor,group study,medium,moderate,58.2
15953,23,female,bba,1.12,77.5,yes,7.3,average,coaching,low,moderate,36.9
16369,21,male,b.tech,0.67,94.8,yes,5.3,good,coaching,medium,easy,50.4
10459,17,female,bba,6.7,53.2,yes,8.9,good,self-study,high,easy,84.0
16120,24,other,b.sc,6.36,55.3,yes,7.6,poor,online videos,low,hard,66.0
6051,20,other,bba,2.85,82.5,yes,9.1,good,online videos,low,moderate,67.3
11814,22,female,b.tech,3.05,49.0,yes,6.5,poor,coaching,low,hard,55.9
11848,19,female,diploma,7.02,56.2,yes,9.8,poor,online videos,medium,moderate,62.6
7830,20,other,b.sc,0.93,65.2,yes,9.3,good,group study,low,hard,55.8
11453,23,other,b.com,7.19,80.6,no,5.8,average,mixed,high,moderate,82.5
19127,20,male,ba,1.69,61.7,no,4.3,poor,group study,high,easy,57.7
120,17,other,diploma,7.59,58.2,yes,5.4,average,mixed,medium,moderate,93.1
13205,24,other,b.sc,5.06,77.8,yes,7.8,poor,self-study,high,hard,69.7
13146,22,other,b.tech,6.29,78.2,yes,9.7,poor,group study,medium,moderate,79.3
3836,22,other,ba,3.66,57.3,yes,4.1,average,self-study,high,moderate,51.0
13936,18,female,b.sc,3.11,54.9,yes,7.8,good,coaching,low,easy,73.7
1537,18,female,b.sc,7.39,51.5,no,4.1,poor,mixed,low,easy,63.5
14683,20,male,b.com,0.8,43.2,yes,7.3,good,group study,medium,moderate,30.5
16003,17,female,bba,3.07,75.2,yes,5.5,good,mixed,medium,moderate,59.4
15474,22,male,bba,3.42,88.2,yes,9.3,poor,coaching,high,moderate,75.4
887,17,male,b.tech,7.33,81.6,yes,4.9,average,online videos,medium,hard,76.3
39,19,female,b.tech,2.94,67.3,yes,5.4,average,coaching,high,easy,58.9
6310,18,other,bca,3.0,48.0,yes,4.1,poor,online videos,high,moderate,31.9
17329,23,other,diploma,6.64,49.1,yes,7.8,average,coaching,medium,easy,77.4
7879,23,other,bba,5.91,49.7,no,4.7,good,self-study,low,easy,51.8
5373,19,female,ba,5.39,64.6,yes,6.4,poor,coaching,medium,moderate,98.1
10759,21,female,b.tech,2.42,41.4,yes,9.6,average,group study,low,hard,58.2
6668,18,male,ba,3.34,72.0,yes,8.8,poor,mixed,medium,hard,48.7
968,19,female,b.com,0.56,50.1,yes,9.9,average,coaching,medium,hard,52.8
17334,20,male,ba,7.15,59.1,yes,6.9,average,online videos,high,moderate,69.1
13599,24,male,b.tech,0.71,84.4,yes,7.7,good,online videos,medium,moderate,39.2
4781,23,female,ba,5.63,98.3,yes,7.0,average,online videos,medium,moderate,78.1
19288,17,male,bba,5.54,51.0,yes,5.3,good,coaching,high,hard,87.4
11876,20,female,bba,0.17,68.2,yes,4.5,good,group study,high,moderate,49.7
1979,17,female,bca,3.64,60.1,yes,5.4,good,online videos,medium,easy,68.6
19557,23,female,b.tech,3.22,94.3,yes,4.9,average,self-study,low,easy,59.5
8481,22,female,ba,6.01,59.7,yes,6.2,poor,group study,high,moderate,71.7
16001,24,female,b.tech,5.29,76.2,no,9.5,poor,self-study,medium,easy,61.9
16930,22,other,b.com,2.01,91.3,yes,4.7,good,self-study,low,easy,56.8
19120,22,male,diploma,6.93,54.4,yes,7.7,poor,online videos,low,moderate,59.1
